redirect_id,lead_id,redirect_timestamp,lead_utm_source,lead_utm_medium,lead_utm_campaign,lead_hour_of_registration,lead_weekday_of_registration,lead_month_day_of_registration,lead_referrer,lead_brand,lead_ip_country_code,lead_ip_region_name,lead_ip_city,lead_ip_isp,lead_ip_as_name,lead_ip_is_hosting,lead_ip_is_mobile,lead_ip_is_proxy,lead_ua_device_class,lead_ua_device_name,lead_ua_device_brand,lead_ua_os_class,lead_ua_os_name,lead_ua_os_version,lead_ua_os_version_name,lead_ua_layout_engine_class,lead_ua_layout_engine_version,lead_ua_agent_class,lead_ua_agent_name,lead_ua_agent_version,redirect_utm_source,redirect_utm_medium,redirect_utm_campaign,redirect_hour,redirect_weekday,redirect_month_day,redirect_referrer,redirect_brand,hours_since_registration,ip_matches_lead,ua_matches_lead,redirect_ip_country_code,lredirect_ip_region_name,redirect_ip_city,redirect_ip_isp,redirect_ip_as_name,redirect_ip_is_hosting,redirect_ip_is_mobile,redirect_ip_is_proxy,redirect_ua_device_class,redirect_ua_device_name,redirect_ua_device_brand,redirect_ua_os_class,redirect_ua_os_name,redirect_ua_os_version,redirect_ua_os_version_name,redirect_ua_layout_engine_class,redirect_ua_layout_engine_version,redirect_ua_agent_class,redirect_ua_agent_name,redirect_ua_agent_version,previous_redirect_count,has_previous_redirect,different_redirect_partners,different_redirect_sources,different_ips,different_uas,redirects_to_1,redirects_to_2,redirects_to_3,redirects_to_4,redirects_to_5,redirects_to_6,redirects_to_7,redirects_to_8,redirects_to_atm_9,redirects_to_10,redirects_to_11,redirects_to_12,redirects_to_13,redirects_to_14,redirects_to_15,redirects_to_16,redirects_to_on_17,redirects_to_18,has_redirect_to_same_partner,previous_postback_count,different_postback_partners,hours_since_last_revenue,has_postback_from_1,has_postback_from_2,has_postback_from_3,has_postback_from_4,has_postback_from_5,has_postback_from_6,has_postback_from_7,has_postback_from_8,has_postback_from_atm_9,has_postback_from_10,has_postback_from_11,has_postback_from_12,has_postback_from_13,has_postback_from_14,has_postback_from_15,has_postback_from_16,has_postback_from_17,has_postback_from_18,has_a_postback_from_1,has_a_postback_from_2,has_a_postback_from_3,has_a_postback_from_4,has_a_postback_from_5,has_a_postback_from_6,has_a_postback_from_7,has_a_postback_from_8,has_a_postback_from_9,has_a_postback_from_10,has_a_postback_from_11,has_a_postback_from_12,has_a_postback_from_13,has_a_postback_from_14,has_a_postback_from_15,has_a_postback_from_16,has_a_postback_from_17,has_a_postback_from_18,has_b_postback_from_1,has_b_postback_from_2,has_b_postback_from_3,has_b_postback_from_4,has_b_postback_from_5,has_b_postback_from_6,has_b_postback_from_7,has_b_postback_from_8,has_b_postback_from_9,has_b_postback_from_10,has_b_postback_from_11,has_b_postback_from_12,has_b_postback_from_13,has_b_postback_from_14,has_b_postback_from_15,has_b_postback_from_16,has_b_postback_from_17,has_b_postback_from_18,revenue_from_1,revenue_from_2,revenue_from_3,revenue_from_4,revenue_from_5,revenue_from_6,revenue_from_7,revenue_from_8,revenue_from_9,revenue_from_10,revenue_from_11,revenue_from_12,revenue_from_13,revenue_from_14,revenue_from_15,revenue_from_16,revenue_from_17,revenue_from_18,revenue_count_from_1,revenue_count_from_2,revenue_count_from_3,revenue_count_from_4,revenue_count_from_5,revenue_count_from_6,revenue_count_from_7,revenue_count_from_8,revenue_count_from_9,revenue_count_from_10,revenue_count_from_11,revenue_count_from_12,revenue_count_from_13,revenue_count_from_14,revenue_count_from_15,revenue_count_from_16,revenue_count_from_17,revenue_count_from_18,time_since_revenue_from_1,time_since_revenue_from_2,time_since_revenue_from_3,time_since_revenue_from_4,time_since_revenue_from_5,time_since_revenue_from_6,time_since_revenue_from_7,time_since_revenue_from_8,time_since_revenue_from_9,time_since_revenue_from_10,time_since_revenue_from_11,time_since_revenue_from_12,time_since_revenue_from_13,time_since_revenue_from_14,time_since_revenue_from_15,time_since_revenue_from_16,time_since_revenue_from_17,time_since_revenue_from_18,b_count,a_count,b_in_1d,b_in_7d,b_in_30d,a_in_1d,a_in_7d,a_in_30d,b_cr_to_different_partner,a_cr_to_different_partner,non_converted_to_partner,redirect_partner,converted_to_b,converted_to_a,conversion_revenue,expected_b_revenue,expected_a_revenue
2279575,147296aa1ecc1d740ee65c1e6cf7befd79c6d84d4d21bf84636feb5a5bc31cff,2021-04-05 10:01:54,bbdefa2950f49882f295b1285d4fa9dec45fc4144bfb07ee6acc68762d12c2e3,09076eb7665d1fb9389c7c4517fee0b00e43092eb34821b09b5730c41ebcc50c,d7564dc9d7dc4e08a7d59c90425b182638d3776252e81aca4936db6064701d76,12.0,7.0,4.0,0032185876273e288d2aae3d2e51fb7d3c1bbda279e3a0a878de0e335f766886,cef5813b9a4f14cc4f1b5e912f92e57021c30f2b321fa7ebea75ec138d701d41,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,23657271bb869a81f5e7db0b07172d11f0e6d3f9593fb4033da49968bd398ff7,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,True,False,Phone,Apple iPhone,Apple,Mobile,iOS,13.3.1,iOS 13.3.1,Browser,605.1.15,Browser,Safari,13.0.5,4f03a060b7eb032972dcb327f2c989b14d5e73c35b3d5928a6f875ca39c159ba,09076eb7665d1fb9389c7c4517fee0b00e43092eb34821b09b5730c41ebcc50c,42c995930a84aaf6aeff91fc4ab9f8a93fcc5b6db335004b42ab6d9fff21a9a5,10.0,1.0,5.0,0032185876273e288d2aae3d2e51fb7d3c1bbda279e3a0a878de0e335f766886,cef5813b9a4f14cc4f1b5e912f92e57021c30f2b321fa7ebea75ec138d701d41,21.242587019722222,0,1,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,1d8dac46ec70a1b9c97b82ff3ec8d0a08bf6c43b8383b78f2a3336bb16d7cf15,ca0623f59e01d6d09b50f10fb5c66105196fa4ad365119687134cbab08b86498,23657271bb869a81f5e7db0b07172d11f0e6d3f9593fb4033da49968bd398ff7,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,True,False,Phone,Apple iPhone,Apple,Mobile,iOS,13.3.1,iOS 13.3.1,Browser,605.1.15,Browser,Safari,13.0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,d8eb2c7e1518a32ff1077264af8067d708354483a439ca5dcd5d5e891c2a0f31,0,0,0,50.0,
2283922,147296aa1ecc1d740ee65c1e6cf7befd79c6d84d4d21bf84636feb5a5bc31cff,2021-04-05 15:52:38,bbdefa2950f49882f295b1285d4fa9dec45fc4144bfb07ee6acc68762d12c2e3,09076eb7665d1fb9389c7c4517fee0b00e43092eb34821b09b5730c41ebcc50c,d7564dc9d7dc4e08a7d59c90425b182638d3776252e81aca4936db6064701d76,12.0,7.0,4.0,0032185876273e288d2aae3d2e51fb7d3c1bbda279e3a0a878de0e335f766886,cef5813b9a4f14cc4f1b5e912f92e57021c30f2b321fa7ebea75ec138d701d41,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,23657271bb869a81f5e7db0b07172d11f0e6d3f9593fb4033da49968bd398ff7,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,True,False,Phone,Apple iPhone,Apple,Mobile,iOS,13.3.1,iOS 13.3.1,Browser,605.1.15,Browser,Safari,13.0.5,111704c19bc9a83785a76c1af70d28f3b7b515cd2347d801363a9f86734606fc,82244417f956ac7c599f191593f7e441a4fafa20a4158fd52e154f1dc4c8ed92,151f228a7f313d4c41937c919dd872abc2785d6067c2d31ef7a1c32037e8c704,15.0,1.0,5.0,,,27.08810633972222,0,1,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,1d8dac46ec70a1b9c97b82ff3ec8d0a08bf6c43b8383b78f2a3336bb16d7cf15,ca0623f59e01d6d09b50f10fb5c66105196fa4ad365119687134cbab08b86498,23657271bb869a81f5e7db0b07172d11f0e6d3f9593fb4033da49968bd398ff7,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,True,False,Phone,Apple iPhone,Apple,Mobile,iOS,13.3.1,iOS 13.3.1,Browser,605.1.15,Browser,Safari,13.0.5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,f00f2889a9ebe18418c7ee6d04ac36611b59b837644624e49285d2d421e1e8a7,0,0,0,10.0,70.0
2419471,2e20d165e842cf76cec03efec7b65a517a158f503da99e7d8136c7e0f9d96996,2021-04-13 09:35:40,3d59f7548e1af2151b64135003ce63c0a484c26b9b8b166a7b1c1805ec34b00a,09076eb7665d1fb9389c7c4517fee0b00e43092eb34821b09b5730c41ebcc50c,4044691b05bcbabb633c8b0aadfc1e49659fd19e6be1c151575fd2fb694f2874,10.0,5.0,5.0,248db24a5c41c07ad1e116ee114261e9037e9c2302a7ae815e6c7b480f6fdeb2,a2c58c765557aed970b113f7d14fad92bab6cc5a6cc07cf0edc3c3da89ec80c3,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,1d8dac46ec70a1b9c97b82ff3ec8d0a08bf6c43b8383b78f2a3336bb16d7cf15,ca0623f59e01d6d09b50f10fb5c66105196fa4ad365119687134cbab08b86498,beaa9bb2469d15b05b77312cfae28aaca5b5bd591e97cd438a3919c22a9865d3,e9bd7f9492117ae2d937f7a1e3fef1474460f5181dad9b9c2504ab61a7e0b58a,False,False,False,Phone,Apple iPhone,Apple,Mobile,iOS,14.4,iOS 14.4,Browser,605.1.15,Browser,Safari,14.0.3,111704c19bc9a83785a76c1af70d28f3b7b515cd2347d801363a9f86734606fc,82244417f956ac7c599f191593f7e441a4fafa20a4158fd52e154f1dc4c8ed92,e546b16022c6ed1b06d143a6e81c1b9bca49cd253d1301485baf5459970174b8,9.0,2.0,13.0,,,935.1327973394444,0,0,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,0ba9d84cffa87d4b70b796bf4fab9cd5726ce1d2e24cff714736c5d6668656e0,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,False,False,Phone,Apple iPhone,Apple,Mobile,iOS,14.4.2,iOS 14.4.2,Browser,605.1.15,Browser,Safari,14.0.3,4,4,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,fa9f3d2f22b22b9cacb176e9acc31a9c8e93cf2b5676d0abab01be6cf3d17f2d,0,0,0,,80.0
2419675,2e20d165e842cf76cec03efec7b65a517a158f503da99e7d8136c7e0f9d96996,2021-04-13 09:45:34,3d59f7548e1af2151b64135003ce63c0a484c26b9b8b166a7b1c1805ec34b00a,09076eb7665d1fb9389c7c4517fee0b00e43092eb34821b09b5730c41ebcc50c,4044691b05bcbabb633c8b0aadfc1e49659fd19e6be1c151575fd2fb694f2874,10.0,5.0,5.0,248db24a5c41c07ad1e116ee114261e9037e9c2302a7ae815e6c7b480f6fdeb2,a2c58c765557aed970b113f7d14fad92bab6cc5a6cc07cf0edc3c3da89ec80c3,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,1d8dac46ec70a1b9c97b82ff3ec8d0a08bf6c43b8383b78f2a3336bb16d7cf15,ca0623f59e01d6d09b50f10fb5c66105196fa4ad365119687134cbab08b86498,beaa9bb2469d15b05b77312cfae28aaca5b5bd591e97cd438a3919c22a9865d3,e9bd7f9492117ae2d937f7a1e3fef1474460f5181dad9b9c2504ab61a7e0b58a,False,False,False,Phone,Apple iPhone,Apple,Mobile,iOS,14.4,iOS 14.4,Browser,605.1.15,Browser,Safari,14.0.3,111704c19bc9a83785a76c1af70d28f3b7b515cd2347d801363a9f86734606fc,82244417f956ac7c599f191593f7e441a4fafa20a4158fd52e154f1dc4c8ed92,e546b16022c6ed1b06d143a6e81c1b9bca49cd253d1301485baf5459970174b8,9.0,2.0,13.0,,,935.2978851063888,0,0,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,0ba9d84cffa87d4b70b796bf4fab9cd5726ce1d2e24cff714736c5d6668656e0,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,False,False,Phone,Apple iPhone,Apple,Mobile,iOS,14.4.2,iOS 14.4.2,Browser,605.1.15,Browser,Safari,14.0.3,5,5,5,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,1,d8eb2c7e1518a32ff1077264af8067d708354483a439ca5dcd5d5e891c2a0f31,0,0,0,50.0,
2419694,2e20d165e842cf76cec03efec7b65a517a158f503da99e7d8136c7e0f9d96996,2021-04-13 09:46:04,3d59f7548e1af2151b64135003ce63c0a484c26b9b8b166a7b1c1805ec34b00a,09076eb7665d1fb9389c7c4517fee0b00e43092eb34821b09b5730c41ebcc50c,4044691b05bcbabb633c8b0aadfc1e49659fd19e6be1c151575fd2fb694f2874,10.0,5.0,5.0,248db24a5c41c07ad1e116ee114261e9037e9c2302a7ae815e6c7b480f6fdeb2,a2c58c765557aed970b113f7d14fad92bab6cc5a6cc07cf0edc3c3da89ec80c3,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,1d8dac46ec70a1b9c97b82ff3ec8d0a08bf6c43b8383b78f2a3336bb16d7cf15,ca0623f59e01d6d09b50f10fb5c66105196fa4ad365119687134cbab08b86498,beaa9bb2469d15b05b77312cfae28aaca5b5bd591e97cd438a3919c22a9865d3,e9bd7f9492117ae2d937f7a1e3fef1474460f5181dad9b9c2504ab61a7e0b58a,False,False,False,Phone,Apple iPhone,Apple,Mobile,iOS,14.4,iOS 14.4,Browser,605.1.15,Browser,Safari,14.0.3,111704c19bc9a83785a76c1af70d28f3b7b515cd2347d801363a9f86734606fc,82244417f956ac7c599f191593f7e441a4fafa20a4158fd52e154f1dc4c8ed92,0f19c0205e39297cc5f10f1dca3b8128d10f9712867e731e78ea3c65825d7e54,9.0,2.0,13.0,,,935.30609103,0,0,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,0ba9d84cffa87d4b70b796bf4fab9cd5726ce1d2e24cff714736c5d6668656e0,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,False,False,Phone,Apple iPhone,Apple,Mobile,iOS,14.4.2,iOS 14.4.2,Browser,605.1.15,Browser,Safari,14.0.3,6,6,5,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,f00f2889a9ebe18418c7ee6d04ac36611b59b837644624e49285d2d421e1e8a7,0,0,0,10.0,70.0
2318517,147296aa1ecc1d740ee65c1e6cf7befd79c6d84d4d21bf84636feb5a5bc31cff,2021-04-07 17:53:35,bbdefa2950f49882f295b1285d4fa9dec45fc4144bfb07ee6acc68762d12c2e3,09076eb7665d1fb9389c7c4517fee0b00e43092eb34821b09b5730c41ebcc50c,d7564dc9d7dc4e08a7d59c90425b182638d3776252e81aca4936db6064701d76,12.0,7.0,4.0,0032185876273e288d2aae3d2e51fb7d3c1bbda279e3a0a878de0e335f766886,cef5813b9a4f14cc4f1b5e912f92e57021c30f2b321fa7ebea75ec138d701d41,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,23657271bb869a81f5e7db0b07172d11f0e6d3f9593fb4033da49968bd398ff7,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,True,False,Phone,Apple iPhone,Apple,Mobile,iOS,13.3.1,iOS 13.3.1,Browser,605.1.15,Browser,Safari,13.0.5,111704c19bc9a83785a76c1af70d28f3b7b515cd2347d801363a9f86734606fc,82244417f956ac7c599f191593f7e441a4fafa20a4158fd52e154f1dc4c8ed92,c996ee030afc07d5e9583b72358baec6ace2dc3dbd64f01ecd2bd10f06a598e9,17.0,3.0,7.0,,,77.10400955611111,0,1,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,7d8725c799aff51c14a23fd35e8e417869fec9b4481337335325b54d79bf1da4,ad569b95222f2faf0dbe1a0d8aae82e3711fa8c7c52dc52549225debc056cc3d,0ba9d84cffa87d4b70b796bf4fab9cd5726ce1d2e24cff714736c5d6668656e0,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,True,False,Phone,Apple iPhone,Apple,Mobile,iOS,13.3.1,iOS 13.3.1,Browser,605.1.15,Browser,Safari,13.0.5,7,7,6,3,3,3,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,28d93b47e10d74fe1ab9e4cb152f41acd3e39bc443d543e3c0019365f08a5808,0,0,0,,90.0
2402357,38e32a98751e6287b2293f3f2c04b0c2745a10a0a570870ddca885f7fbd247d9,2021-04-12 10:48:58,bbdefa2950f49882f295b1285d4fa9dec45fc4144bfb07ee6acc68762d12c2e3,09076eb7665d1fb9389c7c4517fee0b00e43092eb34821b09b5730c41ebcc50c,63d1a51218f68b92d5ceed2507987e1bf04ddd80c554ac06e872d47cf621b80b,4.0,2.0,5.0,0032185876273e288d2aae3d2e51fb7d3c1bbda279e3a0a878de0e335f766886,cef5813b9a4f14cc4f1b5e912f92e57021c30f2b321fa7ebea75ec138d701d41,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,1d8dac46ec70a1b9c97b82ff3ec8d0a08bf6c43b8383b78f2a3336bb16d7cf15,ca0623f59e01d6d09b50f10fb5c66105196fa4ad365119687134cbab08b86498,23657271bb869a81f5e7db0b07172d11f0e6d3f9593fb4033da49968bd398ff7,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,False,False,Phone,Apple iPhone,Apple,Mobile,iOS,13.7,iOS 13.7,Browser,605.1.15,Browser,Safari,13.1.2,4f03a060b7eb032972dcb327f2c989b14d5e73c35b3d5928a6f875ca39c159ba,09076eb7665d1fb9389c7c4517fee0b00e43092eb34821b09b5730c41ebcc50c,b602f05e1fb68df22c5f59b9dbc7aa5e436160c1749608afe97ab921f65dd412,10.0,1.0,12.0,,cef5813b9a4f14cc4f1b5e912f92e57021c30f2b321fa7ebea75ec138d701d41,2334.2686698491666,0,0,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,1d8dac46ec70a1b9c97b82ff3ec8d0a08bf6c43b8383b78f2a3336bb16d7cf15,ca0623f59e01d6d09b50f10fb5c66105196fa4ad365119687134cbab08b86498,0ba9d84cffa87d4b70b796bf4fab9cd5726ce1d2e24cff714736c5d6668656e0,af02b35d335f31dc66849b75f0e57f7487b4e9b19dc299b718e71f55670da054,False,False,False,Phone,Apple iPhone,Apple,Mobile,iOS,12.4.1,iOS 12.4.1,Browser,605.1.15,Browser,Safari,12.1.2,14,14,8,3,2,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,1,1,3,4,2,2328.835655347222,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2328.835655347222,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0.0909090909090909,0.0909090909090909,3,d8eb2c7e1518a32ff1077264af8067d708354483a439ca5dcd5d5e891c2a0f31,0,0,0,50.0,
2316371,61b271803569f4244f1bbd0b5a0c092e4591469912b4051d44e2e2043680d02c,2021-04-07 14:05:00,bbdefa2950f49882f295b1285d4fa9dec45fc4144bfb07ee6acc68762d12c2e3,09076eb7665d1fb9389c7c4517fee0b00e43092eb34821b09b5730c41ebcc50c,63d1a51218f68b92d5ceed2507987e1bf04ddd80c554ac06e872d47cf621b80b,14.0,3.0,7.0,d0e196a0c25d35dd0a84593cbae0f38333aa58529936444ea26453eab28dfc86,cef5813b9a4f14cc4f1b5e912f92e57021c30f2b321fa7ebea75ec138d701d41,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,381ec4b8406e52032d92d707416ca98eb6812916bd580f1040670f0749685361,23657271bb869a81f5e7db0b07172d11f0e6d3f9593fb4033da49968bd398ff7,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,False,False,Phone,Oppo CPH1825,Oppo,Mobile,Android,10,Android 10,Browser,89.0,Browser,Chrome,89.0.4389.105,bbdefa2950f49882f295b1285d4fa9dec45fc4144bfb07ee6acc68762d12c2e3,09076eb7665d1fb9389c7c4517fee0b00e43092eb34821b09b5730c41ebcc50c,63d1a51218f68b92d5ceed2507987e1bf04ddd80c554ac06e872d47cf621b80b,14.0,3.0,7.0,d0e196a0c25d35dd0a84593cbae0f38333aa58529936444ea26453eab28dfc86,cef5813b9a4f14cc4f1b5e912f92e57021c30f2b321fa7ebea75ec138d701d41,0.0045771813888888,0,1,576123d7a7d57a6b3bc169802313fa3026181fe8b86121e5bee2602af0f6abc0,d2458ecca6df008650a96dd10c5645b22ef14cb8981ec62b453a8bcf32c698dd,2c72a294d34f3662f5e8e2655c0d2890478368f86dc05ec5ebd3093b79180251,0ba9d84cffa87d4b70b796bf4fab9cd5726ce1d2e24cff714736c5d6668656e0,37b0e46f7bc283b1f4541876102a4d5e5901e8712e8bc38b955f1355660e3fb4,False,False,False,Phone,Oppo CPH1825,Oppo,Mobile,Android,10,Android 10,Browser,89.0,Browser,Chrome,89.0.4389.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,8809addca45314bb897dbef8935677d2c552689cd029406ae5cae870f7baf70b,1,0,20,20.0,
